"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000006194",112.12773322598,0.112205117792503,0.402005618139075,0.279113307699311,0.780157870745783,0.922994204384343
"ENSG00000006210",7.64770753780712,-1.33223175218987,1.67248927032122,-0.796556232575413,0.425708804891239,NA
"ENSG00000006282",57.1972745728883,-1.02560149815808,0.674540982387746,-1.52044356819899,0.128399531541637,0.541756163015219
"ENSG00000006283",126.139062104531,-0.54610420963969,1.54257496984404,-0.354021179077543,0.723323011170176,0.896018428676286
"ENSG00000006327",389.668791439365,-0.325769505174976,0.901572038408618,-0.361334969693601,0.717849055059958,0.894048018808227
"ENSG00000006377",1.74357935729524,-2.69350011026587,2.96857599753808,-0.907337427945135,0.364228387438977,NA
"ENSG00000006432",41.7768210699064,0.208077152460521,0.663587124107207,0.313564180047147,0.753852068513879,NA
"ENSG00000006451",349.132786699477,0.342732013054286,0.387824018818431,0.883730755249443,0.37684157385926,0.734490522389318
"ENSG00000006453",305.697883985317,-0.112814072709582,0.693919682973713,-0.162575115647577,0.870852981131529,0.959068539491908
"ENSG00000006459",161.25492528596,-0.532705917203402,0.724343821691984,-0.735432402749101,0.462076193966138,0.776064505762615
"ENSG00000006468",510.832195196638,0.615167023212372,0.940093029110233,0.654368242464905,0.512874589451516,0.798614366684778
"ENSG00000006530",56.8240893666698,-0.668609120484492,0.389490012990495,-1.71662712312166,0.0860473234460211,0.480921037125859
"ENSG00000006534",1.56040927310488,-1.30448857929137,1.94137015137912,-0.671942225115948,0.50162047764365,NA
"ENSG00000006555",0.30769821043911,-1.60833540326699,5.06829430064685,-0.317332677990251,0.750991184258328,NA
"ENSG00000006576",254.999152803467,-0.158317446059106,0.69225234396505,-0.228699039359408,0.819102841484667,0.938339910242853
"ENSG00000006606",4.66634221430524,4.21147896490092,3.32580198662618,1.26630478357889,0.205403985007417,NA
"ENSG00000006607",57.8555126662582,-0.630667804238328,0.357047780895586,-1.76634007542749,0.0773388120036549,0.467918582232344
"ENSG00000006611",6.62215555607181,0.333774926377045,1.38858780295273,0.240370054862427,0.810043390523518,NA
"ENSG00000006625",714.814194187802,0.870030947084647,0.69602463638054,1.25000021782127,0.211299467764009,0.618041261767028
"ENSG00000006634",201.269120748594,0.619493432008027,0.705357698962056,0.878268477000564,0.379798038486197,0.73549557821293
"ENSG00000006638",4.41626464683527,0.0747699840515382,1.30122398114468,0.0574612711838922,0.954177756227776,NA
"ENSG00000006652",171.314173856998,-0.289437691329958,0.500524119944407,-0.578269217799345,0.563082373334404,0.823658581479454
"ENSG00000006695",78.1854193884435,0.704847841948855,0.413655518391051,1.70394884296581,0.0883906449130668,0.483611698868591
"ENSG00000006704",162.355453425556,0.189736202586548,0.332776430545788,0.570161180812478,0.568568382450113,0.825691803502987
"ENSG00000006712",172.800402568253,-0.45414453678119,0.580366869832343,-0.782512855898173,0.433913233050105,0.760628007476543
"ENSG00000006715",198.327255139763,0.00380736318485033,0.257327753670526,0.0147957736021166,0.988195111390342,0.997460051560578
"ENSG00000006740",108.542265567392,0.315031052839841,0.521249810907423,0.604376339804165,0.545593462476219,0.815498630125595
"ENSG00000006744",234.582181634734,0.170467496399433,0.373885630468646,0.455934870205524,0.648436813535172,0.861825081436712
"ENSG00000006747",4.86619339968613,0.188417861326878,2.58323852195873,0.0729386232534235,0.941854958869019,NA
"ENSG00000006756",104.077183128372,-0.847242216960493,0.807544027381125,-1.04915916437164,0.294104869598968,0.684098199940417
"ENSG00000006757",67.2982216193846,-1.06067622155185,0.371777139631542,-2.85298935432946,0.00433100724244197,0.160595202978021
"ENSG00000006788",0.30992687023413,-0.847765256671782,5.57259792870946,-0.152131064813448,0.879083563185189,NA
"ENSG00000006831",455.592162883331,-0.301974298650203,0.3840906830001,-0.78620573738344,0.431746965379531,0.759865077167726
"ENSG00000006837",12.3471296648653,0.348583825470871,0.654682319809467,0.532447287674303,0.594416241145365,NA
"ENSG00000007001",0.616572599944245,-0.847790405330697,3.44587765731736,-0.246030326564382,0.805658756681582,NA
"ENSG00000007047",199.980349311834,0.0845958557064005,0.378539449691343,0.223479628808514,0.823162236092095,0.939937973311434
"ENSG00000007062",123.246053985399,-0.856457854581224,0.983016110878767,-0.871255155539204,0.383614850241071,0.738973569326515
"ENSG00000007080",113.498270059368,-0.320666178176019,0.391288263525861,-0.819513918681145,0.412493264090684,0.751922117494216
"ENSG00000007129",6.48956889779724,-2.48104379207256,2.03180914615304,-1.22110080898597,0.222047853446472,NA
"ENSG00000007168",595.804924953787,-0.217923366104167,0.221487052804699,-0.983910180503084,0.3251596776492,0.703645580817302
"ENSG00000007171",3.06876400495749,-0.490975213108689,2.85805578873163,-0.171786434346188,0.863605430801562,NA
"ENSG00000007174",2.67136051350871,-3.76157760122303,2.62801018530829,-1.43134057175725,0.152332631450324,NA
"ENSG00000007202",289.137496137111,0.140219444208247,0.339649340742038,0.412835908651867,0.679726840699015,0.877335648326106
"ENSG00000007216",1.55901893001912,-4.14721079160378,3.2450787827983,-1.2780000330308,0.201249414621356,NA
"ENSG00000007237",61.0946492920702,-0.791548997759339,0.861201385793097,-0.91912183470349,0.358031849721575,0.72281671224537
"ENSG00000007255",401.323597145418,-0.0884486502054666,0.413111615499955,-0.214103518000636,0.830466332440896,0.942586887451044
"ENSG00000007264",16.6547487895757,1.24138031184525,1.3670965263229,0.908041449848611,0.363856322631205,NA
"ENSG00000007312",1.74680620345019,-1.06759136112901,2.36678593192606,-0.4510722100922,0.651937505912007,NA
"ENSG00000007314",8.06273862688095,0.3934475066197,1.27914527762757,0.307586255839076,0.758397179761716,NA
"ENSG00000007341",38.7188147451313,-0.29006214763774,0.346209008934315,-0.837823800514598,0.402129669588399,NA
"ENSG00000007350",0.139677692433799,-0.559177392307537,10.9226406922837,-0.0511943410079002,0.959170661155073,NA
"ENSG00000007372",3.52553258379587,-2.23150183644846,2.37114805926486,-0.941106072111039,0.34665050413844,NA
"ENSG00000007376",34.8205936333726,0.129434644277147,0.56900414101355,0.2274757509613,0.82005382295528,NA
